Wallet,Pending ORI,Pending JUMP,Formatted Pending ORI,Formatted Pending JUMP
0xcdD6ea49314AcC324aeA8bE349938477C66964CB,1184356570482221800,236871314096444350,1.1843565704822219,0.23687131409644435
0xCdE9bffa4067e133023D66061E4E4Cff6eFdB69f,3.0295344419438697e+21,605906888388774000000,3029.5344419438698,605.906888388774
0xCdF4C12bD7EB8b96a9F282fD0A8Ee5e099E693b4,1.0284201281950207e+21,205684025639004140000,1028.4201281950207,205.68402563900415
0xCE04B2F4B2fc42C9Bad1F2914302A84fbD943D48,400827244.31438076,80165448.86287615,4.008272443143808e-10,8.016544886287615e-11
0xCe2aC7Db5182eB9F52103F6BE808C9D8A7489d7b,400825882.31438076,80165176.46287616,4.008258823143808e-10,8.016517646287616e-11
0xCE2f7bcA32535c3A3a991e0Ca48A0B620eA1ae8b,249156008435374600,49831201687074920,0.24915600843537458,0.04983120168707492
0xce36De27a6fDb858DdD5127D37b8fCd41ea94B00,87643862159840330000,17528772431968066000,87.64386215984032,17.528772431968065
0xce3FAc49774e05815591c5D92C4f55B6b83fb62c,3.6668562517227854e+21,733371250344557000000,3666.856251722785,733.371250344557
0xcE3FfB480a35bFa8Ea7CA4D18723d9509c8d664A,400839557.31438076,80167911.46287616,4.0083955731438075e-10,8.016791146287615e-11
0xCE4290d57F2a75A6876f8199607444C290A4Da3E,250590456167265800,50118091233453160,0.2505904561672658,0.05011809123345316
0xcE754a90C61fc71f5Af77B8f06A9291b0f398c98,4046219172062854000,809243834412570900,4.046219172062854,0.8092438344125709
0xCE776C1c25298FE61AdA56d1AecdD7CE10104CdA,400845195.31438076,80169039.06287615,4.0084519531438076e-10,8.016903906287614e-11
0xce8C8141bB0575aC14A2af40114Fd65E50cAA713,429326527338076200000,85865305467615230000,429.3265273380762,85.86530546761523
0xceC2ae851CD8782E48553ABb04D30D4DAC8f336d,400826763.31438076,80165352.66287616,4.0082676331438077e-10,8.016535266287616e-11
0xCEc496251AC3C4e04a76eec099255188B9a11C4B,94937959007969120000,18987591801593823000,94.93795900796911,18.987591801593823
0xced2cCbA345e2a1f608b88BBc6a20Adb1c6A7B31,429213840961637950,85842768192327580,0.42921384096163795,0.08584276819232758
0xcF14F86933dCAc5FC5bA803eD77C8d74A7c2d040,911683439885516000000,182336687977103200000,911.683439885516,182.3366879771032
0xCF3A0b842a8ACB598AA70A3936B4ff032f02Fa55,953872698310475300000,190774539662095060000,953.8726983104752,190.77453966209507
0xcF48E158C108651c637f9c96f5ECf9e85581d362,400835850.31438076,80167170.06287615,4.0083585031438075e-10,8.016717006287614e-11
0xcf88b1A37a2BE419FB96488242E2c93f71077b99,400850585.31438076,80170117.06287615,4.008505853143808e-10,8.017011706287615e-11
0xcf9b5CEcCcBA7C20B176438bCC332e57cFBD895c,231169173247483800000,46233834649496764000,231.1691732474838,46.233834649496764
0xCfB63B65d3ab019Fb412472E43CfFB396ECbbeae,359949824140011650,71989964828002330,0.35994982414001164,0.07198996482800232
0xCfC109c05b90305A16d673044c2058bd55dEe75d,14876644333879489000,2975328866775897600,14.876644333879488,2.9753288667758975
0xD013C7cD8d3C4FB47559a3a82769CBEa3C7c0CfF,400846322.31438076,80169264.46287616,4.0084632231438075e-10,8.016926446287615e-11
0xD04eE294f51C44BDB8a6a81AC22631def03B7c47,400847046.31438076,80169409.26287615,4.008470463143808e-10,8.016940926287616e-11
0xd0635f75c49989337c80A8Ac3c3926E561391Bca,12804870437424597000,2560974087484919300,12.804870437424597,2.560974087484919
0xD074F4DE3FD621BA606EE8Eafd3948f2A27014e5,400844792.31438076,80168958.46287616,4.0084479231438075e-10,8.016895846287616e-11
0xd09c996F161315fAd96D928DeF1dDa393007373b,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0xd0Ab1B676cDE34C1a0E685e48c7c32f4c1407CD6,400820595.31438076,80164119.06287615,4.008205953143808e-10,8.016411906287615e-11
0xD0B53c43D3E0B58909c38487AA0C3af7DFa2d8C0,1.9007802568388122e+23,3.801560513677624e+22,190078.02568388122,38015.60513677624
0xD0fA695863BF26c2C37f4e7D888002fb430e9763,400828766.31438076,80165753.26287615,4.0082876631438077e-10,8.016575326287615e-11
0xd11dc86BaFd294Cd3eA63cf4b489A0854eED804C,579186271773056700000,115837254354611340000,579.1862717730567,115.83725435461135
0xd134fE5789D9AAED6e1931b3A239BcaC653ddf9F,400829167.31438076,80165833.46287616,4.008291673143808e-10,8.016583346287616e-11
0xd140A7a00a8Baa15658D31402FeFB7626C25b56C,400849379.31438076,80169875.86287615,4.0084937931438075e-10,8.016987586287615e-11
0xD1570080bcB784b4F5E378dfd4cDfFDfd6C110f6,11531979997390432000,2306395999478086700,11.531979997390433,2.3063959994780867
0xd1DdfB26bF4680E03Ae99f10d289ce1a8a28dc5A,400841490.31438076,80168298.06287615,4.0084149031438075e-10,8.016829806287615e-11
0xd2064FAb475DAaF02e256324895B1CE3f0FA4ea8,3164345743985842.5,632869148797168.5,0.0031643457439858424,0.0006328691487971685
0xd20A94Ab14A2f4F120DDA97e48708f8826936fF9,446392571552796000000,89278514310559200000,446.39257155279597,89.2785143105592
0xd22629679448035299fB94C56D2B560f4Ca7afD1,210443970951602080,42088794190320420,0.21044397095160208,0.04208879419032042
0xD246fF0Ecda22EE09Fa3C7B527359c6839b8347c,153424391852995640000,30684878370599130000,153.42439185299565,30.68487837059913
0xD259C9f65006Bb23cc38e032414a86f30D42Ec93,6.818907469827923e+21,1.3637814939655846e+21,6818.907469827923,1363.7814939655846
0xd274cd1fB516E858CD6B833Cff468B0155f7A489,3162623507260689.5,632524701452137.9,0.0031626235072606894,0.0006325247014521379
0xD279D87aa00b178588191Aa7054240494F032C33,400850424.31438076,80170084.86287615,4.0085042431438075e-10,8.017008486287615e-11
0xD27bD34622326Ff8ea33AbE9F2Fa70dB69021b84,13656165482315184000,2731233096463037000,13.656165482315185,2.731233096463037
0xD2aBD7a3333395a1ed7E54C67eDF43ef934033A1,32526602711052550000,6505320542210510000,32.52660271105255,6.50532054221051
0xD2ADdb318f68F8Da945bF72d3dbFA66F2282D447,400854297.31438076,80170859.46287616,4.0085429731438075e-10,8.017085946287616e-11
0xd2cE0400B31402f42d633897A6f898533D87aBa9,3154512781088457,630902556217691.4,0.003154512781088457,0.0006309025562176914
0xD32E8F477a085829D4b8fa05E8eCceF262844F30,21003819561887480,4200763912377496,0.02100381956188748,0.004200763912377496
0xd34334cCa97378E31F74176c72B3F26BEf5b78FD,272653496030401920000,54530699206080380000,272.6534960304019,54.53069920608038
0xD356F349583B9C846a2A1Bc7D37BE20894EBaC41,249139859586198270,49827971917239656,0.24913985958619828,0.04982797191723966
0xD35760167B04dBCCFc6bC99cfC0E9DBB758f07eF,3832350149263260000,766470029852652000,3.8323501492632603,0.766470029852652
0xD35e9b2B3fF19fCC8150Ddb71cEdEa9E38e00961,3.420851336225667e+21,684170267245133400000,3420.851336225667,684.1702672451335
0xD36a0fc50F76859bC7C15d44b949E6Ae9F324cF0,1.0502755413659433e+21,210055108273188670000,1050.2755413659434,210.05510827318867
0xD371628276f084B071b302DfdBf2009005081a36,208153042986463000000,41630608597292600000,208.153042986463,41.6306085972926
0xD389437E96512881b27D2F71255d3597a5218a7E,249216668061231800,49843333612246360,0.2492166680612318,0.04984333361224636
0xd390A169C115D769ebE262931F24ec471Ef38f5e,4448138628178609000,889627725635721900,4.448138628178609,0.8896277256357219
0xD3c2e7d596A84dfBE5EeA29E6096c5FB0314DB22,624592219504777400000,124918443900955480000,624.5922195047774,124.91844390095548
0xd3Cd409363038a7C95f893631C3b6c037552bE73,400854136.31438076,80170827.26287615,4.0085413631438077e-10,8.017082726287615e-11
0xd3da107a991e6C50092e2d87c059024962EDbEdb,400836736.31438076,80167347.26287615,4.0083673631438076e-10,8.016734726287616e-11
0xd3F515C7d613F020BDc5aC2dd462E39cE641D88E,134227234998197360,26845446999639470,0.13422723499819736,0.02684544699963947
0xd45ed7866FE519638871BCb0576F632Fa8698AfC,17101712349055762000,3420342469811152400,17.101712349055763,3.4203424698111524
0xd47512824bE8f5b8B88d8BDCb7C31e8fFcf1de8f,24343483058306720000,4868696611661344000,24.34348305830672,4.868696611661344
0xD48DCF8349cA7f21424c06F53906554C7f52b21d,400853489.31438076,80170697.86287615,4.0085348931438075e-10,8.017069786287615e-11
0xd498bAfb6C34d6e7ce1dFe422b0629282eC5E80e,16317606782069015000,3263521356413803000,16.317606782069014,3.263521356413803
0xd4F3f3E4CcD9d7939418e218275A5007968F86BE,400824279.31438076,80164855.86287615,4.0082427931438076e-10,8.016485586287615e-11
0xd511404a188D1332cee6bf0eB7203045a94c21Ef,255695672946220860,51139134589244180,0.25569567294622086,0.05113913458924418
0xd5490c7D0dE332aC240F34b337A80eCbc454E6Cf,400850907.31438076,80170181.46287616,4.0085090731438075e-10,8.017018146287616e-11
0xd560A48816C5517031C3157F3C8D49018Bd36E85,212606037236480350,42521207447296070,0.21260603723648036,0.042521207447296074
0xd562675596353F4317098ac58A16918D833b1B87,1.4365211423621775e+21,287304228472435500000,1436.5211423621774,287.3042284724355
0xd56d6b85131bB1Df079777f986aeacaa9809d7cb,2856664553799599000,571332910759919800,2.856664553799599,0.5713329107599198
0xD593Fe506c63b263FB8A171608c9460e07c8b171,10597841571783344000,2119568314356669000,10.597841571783345,2.119568314356669
0xd5d1678DADffc56e2705bbC9174b8A9E0433A2A4,159683361347527000000,31936672269505397000,159.68336134752698,31.936672269505397
0xD600D144ca5C3d259b1dFEbc4D90c329D4d28f43,128706553775822860000,25741310755164574000,128.70655377582287,25.741310755164573
0xD60766B1292F4435e752fc02F9D8D69f337EEaA6,400847609.31438076,80169521.86287615,4.0084760931438077e-10,8.016952186287615e-11
0xD60e645C391ED4374829D7Ec6439B7E1C7a5438c,165916457581548640,33183291516309730,0.16591645758154863,0.03318329151630973
0xd617EAd99280227C88DA5414ba8426ad5ea34930,326050294588608500,65210058917721704,0.3260502945886085,0.0652100589177217
0xd61CD1C1F4D8AF4d2E4649303b9c504163A6660F,432611699631825700,86522339926365150,0.4326116996318257,0.08652233992636515
0xD62123CD0C4265a15Eb57a077EEbEEd6220b5086,429901720089263740,85980344017852750,0.42990172008926375,0.08598034401785275
0xd648550767667f94814f3D948EccF20C99EB908B,400855105.31438076,80171021.06287615,4.0085510531438076e-10,8.017102106287615e-11
0xD6513290c5896AD208fA82B09B3cF8a662dA4b00,34855096360579367000,6971019272115874000,34.85509636057937,6.971019272115874
0xD6872370345731103FCC814Ad8DC606df206Cb27,400832949.31438076,80166589.86287615,4.0083294931438076e-10,8.016658986287615e-11
0xd6882Dd0b309d25571Ab8a9BB21171246F7AFa20,400849218.31438076,80169843.66287616,4.0084921831438076e-10,8.016984366287616e-11
0xD692e1F3958e94785F04838f9fe3FAd7712CEE82,400828366.31438076,80165673.26287615,4.0082836631438075e-10,8.016567326287615e-11
0xD6A305a935E72Cd0d2a498dDEb4521515F575d8e,250249828767173660,50049965753434740,0.25024982876717367,0.05004996575343473
0xD6A5910714a5D4e45177b599d534163883573A74,463239208969894360000,92647841793978880000,463.2392089698944,92.64784179397887
0xD6C196aDc3de0aFd517656A5762228021f87Ad0c,400854217.31438076,80170843.46287616,4.0085421731438076e-10,8.017084346287615e-11
0xD6DaE7bf39A239AD55a2c11EFD0bF4a3a6825026,1.0128406384363538e+21,202568127687270760000,1012.8406384363537,202.56812768727076
0xd6e70391D5c550C5b6945541aE6fb0F459C24d9f,400832546.31438076,80166509.26287615,4.0083254631438075e-10,8.016650926287615e-11
0xd70640B3041A6d3D7589dA338D297dEf9CA50fA7,400853570.31438076,80170714.06287615,4.0085357031438074e-10,8.017071406287615e-11
0xd728275ed38D63Bc25c3D78C6A5ec7701B7178eE,24645376105642190,4929075221128438,0.024645376105642193,0.004929075221128438
0xd72bd36025D1255c8E92b40e95Da492Aab6D7e88,263184055313442000000,52636811062688400000,263.184055313442,52.6368110626884
0xD7514333b834d824069aB161614763377817236a,257899580713733800,51579916142746760,0.2578995807137338,0.05157991614274676
0xd755391ba494a2a6848794E401808631DBCF41ba,255362235849496500,51072447169899304,0.2553622358494965,0.0510724471698993
0xD7602687B96dA1F2870225ef22D951AAaf5Db50b,400845437.31438076,80169087.46287616,4.008454373143808e-10,8.016908746287616e-11
0xd761FF5fB7f8109aCcF135AF9cFD79EDe61C9795,400788290.31438076,80157658.06287615,4.0078829031438075e-10,8.015765806287615e-11
0xd7768689A895202D7c53BdF4EA8Be07d943DEbd3,65038606066093244000,13007721213218648000,65.03860606609325,13.007721213218648
0xd77909d1fcC26b4F3C16B9cdDDc09f23C8714367,45569752423441170000,9113950484688234000,45.56975242344117,9.113950484688235
0xd7988e44F1259FA8C1d4a038AdB6C7Bd22506bad,1.309893199737088e+21,261978639947417620000,1309.893199737088,261.9786399474176
0xD7A08Dd76986A08A0846c64f9f844fCE18361B4a,2.3331739612541566e+21,466634792250831340000,2333.1739612541564,466.63479225083137
0xD7BaEFE7AA20e55F496808856c2f813FB2987a0a,1984993115648894500,396998623129778900,1.9849931156488945,0.3969986231297789
0xD7caD32a07A67B774eb2eAD6493ab717f97c37cA,400851229.31438076,80170245.86287615,4.0085122931438077e-10,8.017024586287614e-11
0xd7D9003D7B1EBA69A5f49d6766eb390191aBeD8f,284487069368701100000,56897413873740220000,284.4870693687011,56.89741387374022
0xd7e298fB1F740FD771b5659A567b829D8d877D15,400844551.31438076,80168910.26287615,4.008445513143808e-10,8.016891026287615e-11
0xd7fe7b74061452c3D90B32f0ef7039Ef7D099E8D,400851470.31438076,80170294.06287615,4.0085147031438074e-10,8.017029406287615e-11
0xd820248b2C9bc7733dC4A8e2D51DF401b81d958C,77008945198605000000,15401789039720999000,77.00894519860499,15.401789039720999
0xD86e6A44d87D75aCcFF0b6d4303df0fe06960c89,3.5586217883424894e+21,711724357668497900000,3558.6217883424893,711.7243576684979
0xD88989778ec3b42968bb1116A4903cdDA189c1bd,575282835748838970000,115056567149767790000,575.2828357488389,115.05656714976779
0xD89AFc4AF9e4fdE7f74E75371C70df52180A59ac,400827084.31438076,80165416.86287615,4.0082708431438074e-10,8.016541686287614e-11
0xD8AbeC6bBc50e98AbFf8CEF300176AdB2F940fd6,7.873413635866496e+21,1.574682727173299e+21,7873.413635866496,1574.682727173299
0xD8C71d248cf2FB9cd97e69cCE08f1E19248f82Db,4.71634826725349e+21,943269653450698000000,4716.34826725349,943.269653450698
0xD8CbcFFe51B0364C50d6a0Ac947A61e3118d10D6,16552654883104874000,3310530976620975000,16.552654883104875,3.310530976620975
0xd8D947D02Fd85A1703fE6910Bd69Df49ecCcfd4E,400833029.31438076,80166605.86287615,4.0083302931438076e-10,8.016660586287615e-11
0xd8DD6650FE7538eeDaeE3D00275736Fc2D1A722A,41574871857956676000,8314974371591335000,41.57487185795667,8.314974371591335
0xD8e7F629FbE816C688E05Dc9c1A90a94C3959575,27680632419570850000,5536126483914170000,27.680632419570852,5.53612648391417
0xd92be86DB85410f468693F32c3eeDe8259aA5040,397546715374570960000,79509343074914190000,397.54671537457097,79.50934307491418
0xD93CA80D2109242Fc331B6C4Bd64cE2f6dAB4961,3987817370297771500,797563474059554300,3.9878173702977717,0.7975634740595543
0xD9754b32FfA050e16a531de1Ec8e0dec81E377bE,582044232311694900000,116408846462338970000,582.0442323116949,116.40884646233897
0xD97d2Fe146369E69755aA9090F0E74030a0A0789,39672880248985090,7934576049797018,0.03967288024898509,0.007934576049797018
0xD984352FCbF4C14F18bE95181CCb614cD23e75f0,26953735202012094000,5390747040402419000,26.953735202012094,5.3907470404024185
0xD98B3EB235D3beB60eE119a1320Bf7fE5750FaB4,6.72652482358795e+21,1.34530496471759e+21,6726.524823587951,1345.30496471759
0xD99A71e68B961cBBbb4050Bfac148Dee9ECdF619,295869049012512300000,59173809802502455000,295.8690490125123,59.173809802502454
0xd99A8f75308C87ee1A1de0D480c40dcC0B802ae7,212622213190331300,42524442638066260,0.21262221319033128,0.042524442638066255
0xD9B2EaEaD6500bE9a77fdef5126A08679Ad40518,400854378.31438076,80170875.66287616,4.0085437831438074e-10,8.017087566287616e-11
0xD9d024d98CAa002b0f5d55ED1D641DB468Ac320F,54907527633424180000,10981505526684836000,54.90752763342418,10.981505526684836
0xd9Da17fe8daEB1809dFe6E1321cF9094DECf1834,400853328.31438076,80170665.66287616,4.0085332831438077e-10,8.017066566287616e-11
0xd9DDAdeb58759DbE3CFa643D35696d068f0d0C4B,231556769981999580000,46311353996399920000,231.55676998199957,46.311353996399916
0xd9E8cEdD16133d4f2CCC4495CB5e0b414A58eD32,400852439.31438076,80170487.86287615,4.008524393143808e-10,8.017048786287614e-11
0xD9f2257dAa72698213200D3481B97B9dD2C84E51,8980201763711731000,1796040352742346200,8.980201763711731,1.7960403527423463
0xDa1CE1128D47C3198Af47655BA81e68e02A0cF19,172215912221537170000,34443182444307436000,172.21591222153717,34.44318244430744
0xDa35FE2922fbdc7Da3B8f485190DCD4d6988FE64,400832949.31438076,80166589.86287615,4.0083294931438076e-10,8.016658986287615e-11
0xDa5A681988dCF4BA1AF35eb403D7f893D1021bB3,9080195450539217000,1816039090107843300,9.080195450539216,1.8160390901078434
0xda9CB21F6b662eb972eCc8fD358A1Fdab0811977,4.110271585416685e+21,822054317083337000000,4110.271585416685,822.0543170833371
0xDAA386E733e3809c26dDC07E41A1D5d5A34B354E,400853732.31438076,80170746.46287616,4.0085373231438077e-10,8.017074646287615e-11
0xDaa83D9E7784583966FB95F8f3c74c95772023c9,110691940698620920000,22138388139724186000,110.69194069862093,22.138388139724185
0xdAA8C885e91a52ff53F5DC8f3932599782919fE4,61407095424794280000,12281419084958855000,61.40709542479428,12.281419084958856
0xdAC5F39fBc52ccf3663cA70793bF8617be89335f,2.8705474432163927e+21,574109488643278500000,2870.547443216393,574.1094886432785
0xDAd2c97580a89dAb824782d4921AD4a9582D0960,460201420405513650000,92040284081102730000,460.20142040551366,92.04028408110274
0xDB0AE52259dE681e016F8cFb580E95574bC305e8,77053416751102150000,15410683350220430000,77.05341675110215,15.41068335022043
0xDB1C8e0566132aD341D241B9de58616989B671dF,250616373056796860,50123274611359380,0.25061637305679685,0.050123274611359375
0xDB5D630A8e54715A890A52eC8bE4F57EE61B4b95,400813944.31438076,80162788.86287615,4.008139443143808e-10,8.016278886287615e-11
0xdb82bda3Dce24FDEce84D076c23c37c59A83a89C,400853086.31438076,80170617.26287615,4.0085308631438075e-10,8.017061726287616e-11
0xDb90CB10fDa2Bda5Be924b7dAa8909F854c998CC,640228912262199400000,128045782452439880000,640.2289122621994,128.04578245243988
0xdB9521B7a6a7eDC63216a15bC1192Bbfa3Ad61dF,147555983942015250000,29511196788403053000,147.55598394201525,29.51119678840305
0xdB9D75B0aF19eDaC59FAeE33C323AE8881A5e9f0,247119532148198050,49423906429639610,0.24711953214819804,0.049423906429639605
0xDB9eAc3b82d7D6A6849255e38e8FE67bE3AE6573,907411846079742300000,181482369215948460000,907.4118460797423,181.48236921594847
0xDba90a1656f98EC962FE2cc870927d41A3Af3661,519434001696815450000,103886800339363090000,519.4340016968155,103.88680033936309
0xdBc841c68c090EeD75e844442cD5785d39B1bAa2,400849459.31438076,80169891.86287615,4.0084945931438074e-10,8.016989186287615e-11
0xDbe00dd4b42362c11fcdbF9107163F36F5e8098A,16555974778346443000,3311194955669288400,16.555974778346442,3.3111949556692886
0xdC14e628dE610501604d37EF5484b6d6e3FfdE88,255775724775654530,51155144955130904,0.2557757247756545,0.051155144955130905
0xDC4D9FfE3E26401423B6AE719c1ac38e2982D8bC,115396073468192050000,23079214693638410000,115.39607346819204,23.07921469363841
0xdc818f664573C9bbD2555d784D391D7557c75F39,400835447.31438076,80167089.46287616,4.0083544731438074e-10,8.016708946287616e-11
0xdc8A4BC2f559D369503bF360f2B88390622d9812,580012828535678900000,116002565707135780000,580.0128285356789,116.00256570713577
0xdC9b4665d03Cd4C2aAF63C45D2bd31c03e8f6254,375044153537282700000,75008830707456540000,375.0441535372827,75.00883070745654
0xdcB0628abbf5aaf749b553D8B4C4098033FE8245,249354285116201660,49870857023240340,0.24935428511620167,0.04987085702324034
0xDCC07D08586E838E0e8CcC1e2b13Ee586A1716d7,249212076591489660,49842415318297940,0.24921207659148967,0.04984241531829794
0xdCc0Dce1d7b3c06174e0A12Acf7d7212fC6e94B8,400846241.31438076,80169248.26287615,4.0084624131438076e-10,8.016924826287615e-11
0xdcC9501bf95Ac934BB94b4d799D3AFc6d08B0ff1,512,102.4,5.12e-16,1.0240000000000001e-16
0xdcFb55C69eB40D86E628D6c01b1e9cB6DB49A1bA,627211593734774300000,125442318746954860000,627.2115937347743,125.44231874695485
0xDCfd7C41d5cf1701AfE23E72216101d3A44e8eBb,400837139.31438076,80167427.86287615,4.0083713931438076e-10,8.016742786287614e-11
0xdd072f00BdEDd12Ab347B9565B007edD85817cF7,250133051914673730,50026610382934744,0.2501330519146737,0.050026610382934746
0xDD09AC832112Ce17F20F891534Ad30d5358B4A8f,211959837930533300,42391967586106664,0.2119598379305333,0.042391967586106666
0xdd71FB4f7BbdB7a28fEaB3360D8EC9346982AE4d,627940313226957600000,125588062645391500000,627.9403132269575,125.5880626453915
0xdD73d1C21E31a92097813d84fb7894Ce10B5dEd5,496703745360890950000,99340749072178180000,496.70374536089093,99.34074907217818
0xdDbD95a77e1456238b3593E3F11572117156e0Db,82719526783364890000,16543905356672979000,82.71952678336488,16.54390535667298
0xddF0cebC3b259420280371337b11F6fAbDDdf2f0,291595448117077180000,58319089623415440000,291.5954481170772,58.31908962341544
0xde0635766DD2346597e2845922431a03Ed52c99E,212233246364721060,42446649272944210,0.21223324636472105,0.042446649272944205
0xDe07fe0f95F9bfe6300133ad4e7e663fAEB81881,400824920.31438076,80164984.06287615,4.0082492031438076e-10,8.016498406287615e-11
0xDe1FAF33Ee7358E204C871ff0222f57dA9c6Ab45,400853328.31438076,80170665.66287616,4.0085332831438077e-10,8.017066566287616e-11
0xDe211CfF23b98ab4662808A09d4E4A73C6A7Cda1,400853086.31438076,80170617.26287615,4.0085308631438075e-10,8.017061726287616e-11
0xDe2246326459385D184429dfF225ED16dFE42396,391971376265687200000,78394275253137440000,391.9713762656872,78.39427525313744
0xde47f81A393DB3BD594c86d411ad1116DAA494F7,400847850.31438076,80169570.06287615,4.0084785031438075e-10,8.016957006287615e-11
0xdE548a22Ab9FDA8188470327aB30A889828Edd11,15222039107524248000,3044407821504849400,15.222039107524248,3.0444078215048496
0xDe840C0A74415919bc89fB052843141E686373D1,1.5986934669411022e+21,319738693388220400000,1598.6934669411023,319.73869338822044
0xde8D24AC50122aEd4826e3e897eE43eD46f1B329,400839637.31438076,80167927.46287616,4.0083963731438074e-10,8.016792746287616e-11
0xDE9d3D972718a0DeCCebc4846496402d4dcB108d,2046490697929016000,409298139585803200,2.0464906979290163,0.4092981395858032
0xDEa376BFcb2e5c8aB2AE8B980af8A11f56D80ee7,400827164.31438076,80165432.86287615,4.008271643143808e-10,8.016543286287615e-11
0xdeaB303aEf2b99b0C62Ff294762D6Ce0c73113Cd,3.186453583924932e+21,637290716784986400000,3186.453583924932,637.2907167849864
0xdEF1BaF9F9b36Dc45665De8f8A834f40d15af428,94819797961048920000,18963959592209785000,94.81979796104892,18.963959592209786
0xDEfcB0bAA273b7b578bB39022ADd5F73b7Bc958E,30243780614122205000,6048756122824441000,30.243780614122205,6.04875612282444
0xdF53Ac3fAe34d1Ee65F2909B903D0805C580E3Db,400854620.31438076,80170924.06287615,4.0085462031438077e-10,8.017092406287615e-11
0xDF6d8A0D6901c69e350f7656378C95DAA3c53Cf3,126769634169617900000,25353926833923580000,126.7696341696179,25.35392683392358
0xdFB7309365E13F5cF5a4D6701e8817832cA66295,400852035.31438076,80170407.06287615,4.008520353143808e-10,8.017040706287615e-11
0xDFbc0e8B9B7dE45341A223B1d34ee3F29D0E16A7,159874816795175000000,31974963359035000000,159.874816795175,31.974963359034998
0xdFE7f81599fEf38dEE8612890749b4aDDFaa8d0a,212357245463781660,42471449092756340,0.21235724546378165,0.04247144909275634
0xdFEBe18070a8989C6dE397fa37797A9876960cd8,400841087.31438076,80168217.46287616,4.0084108731438074e-10,8.016821746287616e-11
0xE07821339061F5Db7519728c543d93Afc0F27D5D,661121660415920300,132224332083184050,0.6611216604159202,0.13222433208318404
0xe09727f1D91D43e9661E2AE5c001671cc84c566a,537967059323956760000,107593411864791350000,537.9670593239567,107.59341186479135
0xE0b38E8C27B406515588fdd6aABBC57C6A186355,638457342352773600000,127691468470554720000,638.4573423527736,127.69146847055472
0xe11A44e7A5f43da611f72262c65f159E1a458F0c,980739776175486300000,196147955235097250000,980.7397761754863,196.14795523509724
0xe1309419cb06Ba204B21f07caAD582Ca65D86220,400844792.31438076,80168958.46287616,4.0084479231438075e-10,8.016895846287616e-11
0xe13D49D5Fe282Db996b9842413676e780B13275E,829558490954139000000,165911698190827800000,829.5584909541391,165.91169819082782
0xE15f508ac1EBB716Eb1e091d0FCA7EEeDD5Cd481,400832707.31438076,80166541.46287616,4.008327073143808e-10,8.016654146287615e-11
0xE16B4DE5919BD4cA46Ea95E75d44efeB5BbA3b89,55448084152036550000,11089616830407310000,55.44808415203655,11.089616830407309
0xe16b923f7877825bC9423f17db0fD0BFC34D92c8,400832063.31438076,80166412.66287616,4.0083206331438075e-10,8.016641266287615e-11
0xe17cAF3ad9110251E8cE883cb3720C8c09CFdB08,400833110.31438076,80166622.06287615,4.0083311031438074e-10,8.016662206287615e-11
0xe1856920F3E45b35d812aFdFA37c2C0fbC30Fbd3,6430693412211302000,1286138682442260500,6.430693412211302,1.2861386824422605
0xE18A525a1095d19f644381eB13fe0EfaFa913E67,73633264240564220000,14726652848112845000,73.63326424056423,14.726652848112845
0xE1c8eA3A391e5E7765FDc2756801C13918dBe61F,5.083458900453868e+22,1.0166917800907736e+22,50834.58900453868,10166.917800907737
0xe1D9298FBeC55da67e97F344DfAF9a30F5eb4331,1.2238993706029375e+21,244779874120587480000,1223.8993706029376,244.77987412058746
0xE1F1296157451230EF8789EfCc09f8c4917eA994,121944408352069650000,24388881670413930000,121.94440835206964,24.38888167041393
0xe1f1BfCe208D07eE2203282E95395f38F09d1518,248160949292943170,49632189858588630,0.24816094929294316,0.04963218985858863
0xe21939AB05Dd9E9f1C0158ef8F116819f4A1ECE2,8671163609555370000,1734232721911074000,8.67116360955537,1.734232721911074
0xe21eCEC9e1991Af0e35bE6b719035bC9C964DD86,400844631.31438076,80168926.26287615,4.0084463131438077e-10,8.016892626287616e-11
0xE248F84C8fCbA8Ec061B9BE4Eb77698B7E4162e3,210556181389731360,42111236277946270,0.21055618138973137,0.04211123627794627
0xE26f1Ec65D9526Da7C8D76f4a67E5f296E26F47c,23277596597223090000,4655519319444617000,23.277596597223088,4.655519319444617
0xE2Bd213C817db5D42f426bFfBbed5bF9f17f375a,466650708943294040000,93330141788658810000,466.65070894329403,93.3301417886588
0xe2d1B9d0e0EF4A492384C65FCCAFdDB17A7221B3,597724739897298.1,119544947979459.62,0.0005977247398972982,0.00011954494797945963
0xe2fAf59bCD43A5768A099D257876c222dA9d7Ae9,400851229.31438076,80170245.86287615,4.0085122931438077e-10,8.017024586287614e-11
0xe331b52Ba47BDD47b24d7BF4Fd33AFe968631AA7,400841007.31438076,80168201.46287616,4.0084100731438075e-10,8.016820146287615e-11
0xe3495481d42b4Cb728dff32b48906E9B207d824f,400854297.31438076,80170859.46287616,4.0085429731438075e-10,8.017085946287616e-11
0xE3621F50A66e3Cb1c7e258D1e9b94fA47a2b5F6F,400850022.31438076,80170004.46287616,4.008500223143808e-10,8.017000446287615e-11
0xe370Cd50f524EbFB4dd0630CA32b4C744be43aFC,2.604590564345556e+21,520918112869111200000,2604.590564345556,520.9181128691112
